1540563400 13.18 17.81 126.15 8.16 5.57
1540563401 14.54 17.83 126.17 8.14 5.66
1540563402 12.55 17.86 126.25 8.07 5.56
1540563404 13.75 17.91 126.19 8.07 5.62
1540563405 13.56 17.95 126.52 8.27 5.60
1540563406 13.50 17.99 126.27 8.04 5.64
1540563407 13.57 17.69 126.24 8.22 5.47
1540563409 14.27 17.82 126.26 8.07 5.57
1540563410 14.55 17.74 126.29 8.10 5.49
1540563411 13.87 18.02 126.24 7.97 5.64
1540563413 13.45 17.60 125.71 7.99 5.44
1540563414 13.48 17.90 126.27 7.99 5.65
1540563415 13.88 17.73 126.59 8.10 5.47
1540563416 13.51 17.74 126.30 8.03 5.58
1540563418 13.53 17.65 126.00 7.96 5.51
1540563419 13.30 18.28 126.30 7.93 5.73
1540563420 13.24 17.86 126.65 8.09 5.55
1540563421 13.78 17.78 126.26 8.03 5.57
1540563423 12.89 17.74 126.61 8.07 5.47
1540563424 12.24 17.69 126.41 8.15 5.47
1540563425 12.63 17.42 126.56 8.02 5.37
1540563427 11.41 18.14 126.36 8.02 5.69
1540563428 13.81 17.72 126.25 8.09 5.54
1540563429 12.98 18.32 126.31 8.18 5.76
1540563430 12.55 18.07 126.33 8.22 5.63
1540563432 12.11 18.19 126.37 8.13 5.70
1540563433 13.65 17.90 126.38 8.15 5.62
1540563434 13.76 18.07 126.36 8.14 5.70
1540563435 13.62 17.98 126.37 8.13 5.61
1540563437 12.52 18.10 126.64 8.19 5.67
1540563438 13.07 17.76 126.34 8.05 5.62
1540563439 13.68 18.37 126.26 8.12 5.64
1540563441 11.94 17.83 126.22 7.98 5.56
1540563442 11.57 17.76 126.11 7.85 5.59
1540563443 13.38 17.72 126.24 8.11 5.56
1540563444 12.52 17.88 126.23 8.06 5.59
1540563446 12.65 17.59 126.29 8.21 5.48
1540563447 13.04 17.94 126.22 8.02 5.55
1540563448 13.16 18.21 126.29 8.21 5.68
1540563449 13.00 18.07 126.36 8.12 5.66
1540563451 13.32 17.95 126.17 8.09 5.56
1540563452 13.25 17.97 126.30 8.11 5.59
1540563453 13.94 18.00 126.24 8.11 5.65
1540563455 13.51 18.06 126.34 8.28 5.63
1540563456 14.64 17.94 126.24 8.15 5.63
1540563457 14.22 17.94 126.25 8.09 5.67
1540563458 13.57 17.97 126.22 8.22 5.63
1540563460 13.17 17.92 126.36 8.13 5.59
1540563461 13.04 17.78 126.50 7.92 5.55
1540563462 13.81 17.82 126.25 8.10 5.55
1540563464 13.58 17.91 126.50 8.25 5.45
1540563465 13.50 17.67 126.25 7.93 5.47
1540563466 12.58 17.86 126.50 8.26 5.51
1540563467 12.92 17.89 126.19 7.97 5.64
1540563469 12.15 17.94 126.13 7.95 5.66
1540563470 13.96 17.88 126.24 8.12 5.58
1540563471 13.56 18.05 126.21 8.25 5.70
1540563472 13.24 18.11 126.24 8.20 5.74
1540563474 13.48 17.68 126.24 8.31 5.48
1540563475 13.49 17.89 126.26 7.95 5.64
1540563476 12.35 18.01 126.29 8.12 5.66
1540563478 12.79 17.96 126.25 8.01 5.60
1540563479 13.45 17.83 126.61 7.99 5.58
1540563480 14.17 17.73 126.33 8.18 5.52
1540563481 13.07 18.04 126.51 8.19 5.61
1540563483 13.62 17.75 126.23 8.21 5.58
1540563484 12.80 17.50 126.37 8.01 5.36
1540563485 13.08 17.68 126.27 8.12 5.57
1540563486 12.36 17.91 126.53 7.89 5.58
1540563488 12.16 18.01 126.21 8.09 5.57
1540563489 12.89 17.86 126.27 8.05 5.63
1540563490 11.47 18.03 126.26 7.96 5.65
1540563492 11.60 18.03 126.25 7.96 5.68
1540563493 14.32 17.98 126.12 8.23 5.61
1540563494 12.61 17.89 126.30 8.19 5.64
1540563495 14.51 18.17 126.37 8.11 5.75
1540563497 14.17 17.87 126.51 8.14 5.56
1540563498 13.84 18.11 126.27 8.03 5.65
1540563499 12.73 17.74 126.17 8.30 5.43
1540563500 14.23 17.97 126.18 8.17 5.69
1540563502 13.20 17.77 126.23 7.98 5.52
1540563503 12.58 17.83 126.31 7.93 5.54
1540563504 13.91 17.77 126.22 8.16 5.56
1540563506 13.18 18.06 126.20 8.10 5.66
1540563507 12.70 17.93 126.29 8.12 5.64
1540563508 12.66 17.87 126.23 8.11 5.67
1540563509 13.68 17.80 126.16 8.02 5.57
1540563511 12.74 18.15 126.34 8.08 5.68
1540563512 12.82 17.95 126.33 7.96 5.63
1540563513 13.63 17.82 126.09 8.05 5.58
1540563514 14.10 17.95 126.24 7.94 5.67
1540563516 13.63 18.07 126.26 8.19 5.69
1540563517 13.23 17.78 126.45 7.93 5.56
1540563518 12.76 17.96 126.35 8.11 5.64
1540563520 14.25 18.04 126.58 8.33 5.63
1540563521 13.96 17.97 126.24 7.96 5.57
1540563522 14.01 17.84 126.51 8.15 5.56
1540563523 12.71 17.74 126.25 8.08 5.46
1540563525 13.89 17.99 126.50 8.07 5.61
1540563526 13.04 17.96 126.23 8.13 5.58
1540563527 13.42 17.77 126.15 7.90 5.47
1540563528 12.70 17.93 126.17 8.08 5.67
1540563530 13.71 17.95 126.18 7.98 5.54
1540563531 12.24 17.87 126.14 8.11 5.55
1540563532 13.48 17.97 126.18 8.04 5.73
1540563534 13.51 18.01 126.32 8.00 5.68
1540563535 13.93 17.93 126.21 8.08 5.59
1540563536 13.64 18.02 126.21 8.05 5.67
1540563537 13.18 17.97 126.09 8.11 5.66
1540563539 12.06 17.82 126.17 7.81 5.58
1540563540 14.40 17.89 126.38 8.14 5.64
1540563541 13.30 17.80 126.18 8.01 5.53
1540563543 13.64 17.74 126.40 8.09 5.53
1540563544 13.50 17.82 126.11 8.01 5.50
1540563545 12.79 18.01 126.16 8.14 5.63
1540563546 13.77 17.93 126.22 8.03 5.63
1540563548 13.37 18.11 126.13 8.06 5.72
1540563549 13.95 17.97 126.28 7.99 5.62
1540563550 14.54 18.12 126.55 8.25 5.70
1540563551 13.80 18.07 126.32 8.14 5.69
1540563553 14.26 18.04 126.37 8.34 5.65
1540563554 14.51 17.96 126.28 7.97 5.59
1540563555 13.15 18.01 126.32 7.99 5.65
1540563557 13.78 17.96 126.14 8.15 5.63
1540563558 12.51 17.92 126.12 8.11 5.61
1540563559 13.14 17.96 126.20 8.15 5.61
1540563560 14.85 17.94 126.31 8.08 5.61
1540563562 13.75 17.85 126.30 8.09 5.60
1540563563 13.54 17.60 125.63 8.25 5.48
1540563564 12.96 17.95 126.35 7.80 5.62
1540563565 14.19 17.89 126.51 8.07 5.56
1540563567 13.73 17.98 126.13 8.18 5.64
1540563568 13.67 17.96 126.39 8.10 5.58
1540563569 14.11 17.92 126.15 7.99 5.66
1540563571 13.69 18.00 126.40 8.20 5.64
1540563572 14.64 18.07 126.37 8.21 5.64
1540563573 13.11 18.04 126.41 8.03 5.66
1540563574 13.99 18.06 126.35 8.09 5.64
1540563576 13.90 17.92 126.19 8.14 5.59
1540563577 13.05 17.96 126.36 7.93 5.62
1540563578 12.99 17.95 126.54 8.02 5.56
1540563579 14.69 17.91 126.53 8.00 5.56
1540563581 13.64 17.99 126.55 8.22 5.67
1540563582 13.84 17.93 126.54 8.04 5.60
1540563583 13.35 17.80 126.44 8.28 5.53
1540563585 13.34 18.01 126.19 8.05 5.64
1540563586 14.33 17.93 126.53 8.14 5.66
1540563587 12.93 17.81 126.34 7.94 5.53
1540563588 13.06 18.07 126.53 8.00 5.64
1540563590 12.93 17.97 126.32 8.03 5.63
1540563591 12.42 18.02 126.24 7.89 5.68
1540563592 13.27 17.97 126.33 8.31 5.62
1540563593 14.54 17.84 125.95 8.04 5.60
1540563595 13.51 17.95 126.28 7.97 5.62
1540563596 13.63 17.87 126.52 8.09 5.56
1540563597 13.71 17.95 126.33 8.09 5.64
1540563599 13.07 17.89 126.50 8.09 5.54
1540563600 14.43 17.87 126.15 7.83 5.57
1540563601 13.87 17.66 126.40 8.06 5.44
1540563602 12.95 17.74 126.21 8.15 5.52
1540563604 13.09 17.67 126.17 7.98 5.44
1540563605 13.56 17.99 126.22 8.08 5.65
1540563606 12.01 18.07 126.31 8.04 5.62
1540563608 13.30 17.96 126.20 8.25 5.66
1540563609 14.60 17.94 126.11 8.13 5.57
1540563610 14.06 17.73 126.22 8.11 5.50
1540563611 14.10 18.06 126.16 8.15 5.67
1540563613 12.80 17.86 126.23 8.14 5.60
1540563614 13.35 18.07 126.25 7.92 5.67
1540563615 12.49 17.92 126.20 8.24 5.56
1540563616 13.28 17.76 126.40 7.96 5.51
1540563618 13.27 17.83 126.09 8.23 5.57
1540563619 13.42 17.89 126.19 8.10 5.60
1540563620 13.17 17.80 126.23 8.05 5.45
1540563622 14.50 17.79 126.35 7.99 5.47
1540563623 13.11 17.77 126.16 8.04 5.49
1540563624 13.77 17.52 126.16 8.10 5.33
1540563625 13.56 17.98 126.28 8.00 5.76
1540563627 13.64 17.68 125.56 8.18 5.53
1540563628 12.86 18.12 126.27 8.11 5.63
1540563629 13.92 17.65 126.17 8.07 5.40
1540563630 13.55 18.05 126.33 8.18 5.68
1540563632 13.11 17.93 126.17 8.10 5.65
1540563633 14.15 18.12 126.15 8.07 5.69
1540563634 14.25 17.92 126.13 8.15 5.59
1540563636 13.31 17.86 126.26 8.31 5.61
1540563637 13.85 17.99 126.42 7.92 5.59
1540563638 13.67 17.79 126.08 8.23 5.58
1540563639 12.66 17.58 126.48 8.03 5.45
1540563641 13.48 17.82 126.28 8.13 5.61
1540563642 12.50 17.71 126.23 8.14 5.60
1540563643 12.44 17.79 126.30 7.89 5.47
1540563644 13.46 17.96 126.28 8.10 5.61
1540563646 13.24 17.79 126.17 7.95 5.61
1540563647 12.02 17.72 125.69 8.00 5.60
1540563648 13.20 17.90 126.37 8.12 5.59
1540563650 13.75 17.97 126.35 8.05 5.70
1540563651 12.99 18.03 126.21 8.19 5.65
1540563652 13.22 17.79 125.77 8.06 5.57
1540563653 14.80 18.09 126.27 8.06 5.72
1540563655 14.39 17.77 126.47 8.11 5.53
1540563656 14.58 17.86 126.26 8.11 5.63
1540563657 12.22 17.79 126.22 8.08 5.52
1540563659 13.94 17.80 126.18 8.00 5.54
1540563660 13.02 17.59 126.20 8.09 5.42
1540563661 13.69 17.84 126.22 8.02 5.44
1540563662 14.74 18.10 126.28 8.10 5.61
1540563664 13.61 17.87 126.31 8.05 5.60
1540563665 12.73 17.91 126.16 8.23 5.59
1540563666 13.58 17.99 126.40 8.26 5.65
1540563667 12.79 17.94 126.23 8.13 5.55
1540563669 12.68 17.94 126.28 8.03 5.67
1540563670 12.52 18.08 126.49 8.04 5.64
1540563671 13.16 18.14 126.27 8.03 5.70
1540563673 13.32 17.75 126.16 8.15 5.55
1540563674 14.07 17.97 125.34 8.10 5.63
1540563675 13.62 17.66 125.28 8.00 5.47
1540563676 14.45 17.80 125.52 7.99 5.51
1540563678 13.90 17.87 126.18 8.12 5.59
1540563679 12.14 17.90 125.63 7.84 5.52
1540563680 13.22 18.01 125.82 8.24 5.51
1540563681 13.05 17.56 126.13 8.17 5.41
1540563683 14.59 17.94 126.25 8.29 5.58
1540563684 13.29 17.66 126.22 7.95 5.48
1540563685 12.76 18.11 126.36 7.94 5.69
1540563687 13.52 18.01 126.26 8.07 5.70
1540563688 13.98 18.10 126.14 8.03 5.63
1540563689 13.56 18.05 126.22 7.76 5.64
1540563690 13.96 17.75 125.68 7.93 5.59
1540563692 13.91 17.99 126.24 8.02 5.62
1540563693 12.90 18.01 126.29 8.04 5.65
1540563694 14.80 17.90 126.33 8.26 5.63
1540563695 13.58 17.85 126.24 8.27 5.59
1540563697 12.70 17.95 126.10 8.02 5.64
1540563698 14.95 17.95 126.22 8.06 5.61
1540563699 14.41 17.59 125.63 8.25 5.55
1540563701 12.89 17.22 125.41 7.91 5.42
1540563702 13.05 17.72 125.79 8.03 5.48
1540563703 13.46 17.86 125.64 7.91 5.52
1540563704 12.67 17.95 126.24 7.95 5.59
1540563706 13.22 17.88 126.13 7.93 5.54
1540563707 13.20 17.89 126.19 8.13 5.56
1540563708 13.02 17.88 126.24 8.04 5.65
1540563710 14.20 17.78 126.20 8.04 5.59
1540563711 13.27 18.13 126.25 8.13 5.72
1540563712 13.39 17.54 126.15 8.03 5.53
1540563713 13.33 18.09 126.34 8.04 5.68
1540563715 14.45 17.86 126.24 8.06 5.55
1540563716 13.13 17.91 126.32 8.10 5.59
1540563717 13.27 17.98 125.97 8.13 5.52
1540563718 14.28 17.43 126.02 8.12 5.56
1540563720 13.32 17.51 125.86 7.92 5.40
1540563721 13.33 17.43 126.21 8.07 5.43
1540563722 13.93 17.80 125.91 8.24 5.53
1540563724 13.91 17.81 125.97 8.31 5.57
1540563725 13.52 18.11 126.09 8.18 5.71
1540563726 12.71 17.89 126.16 8.14 5.59
1540563727 12.00 17.57 125.89 8.07 5.49
1540563729 13.75 18.40 126.20 8.18 5.66
1540563730 13.13 18.03 126.17 8.09 5.68
1540563731 12.38 17.98 126.24 7.97 5.67
1540563732 13.90 17.51 126.16 8.19 5.47
1540563734 13.00 18.12 126.20 8.08 5.63
1540563735 13.48 17.95 126.19 8.07 5.57
1540563736 12.56 17.81 126.51 7.99 5.50
1540563738 13.09 17.99 126.19 8.09 5.66
1540563739 13.26 17.82 126.18 8.14 5.52
1540563740 12.52 17.70 126.20 7.98 5.55
1540563741 13.52 17.82 126.12 8.31 5.56
1540563743 12.71 17.89 126.29 7.92 5.61
1540563744 13.13 17.82 126.34 8.27 5.65
1540563745 12.24 18.05 126.12 8.09 5.64
1540563746 13.31 17.41 126.25 8.14 5.51
1540563748 14.58 18.23 126.19 7.86 5.66
1540563749 12.54 17.71 126.13 8.23 5.57
1540563750 13.07 17.95 126.08 8.10 5.63
1540563752 14.00 17.71 126.16 8.34 5.63
1540563753 13.32 17.92 126.19 8.20 5.62
1540563754 14.03 17.81 126.21 8.06 5.43
1540563755 12.91 17.89 126.18 7.96 5.48
1540563757 13.20 18.06 126.11 8.11 5.65
1540563758 14.02 18.08 126.18 8.25 5.55
1540563759 12.96 17.61 126.31 7.96 5.48
1540563761 12.29 17.72 126.22 8.03 5.47
1540563762 13.29 17.91 126.24 8.14 5.62
1540563763 12.07 18.18 126.20 8.15 5.69
1540563764 12.58 17.94 126.17 8.15 5.54
1540563766 13.32 17.65 126.14 8.21 5.50
1540563767 12.29 17.81 126.03 7.94 5.53
1540563768 12.86 17.87 126.03 8.12 5.59
1540563769 11.85 17.87 126.18 8.10 5.59
1540563771 13.65 17.92 126.18 8.24 5.55
1540563772 13.29 17.88 126.42 8.18 5.55
1540563773 13.35 17.53 126.05 7.95 5.51
1540563775 13.46 17.79 126.21 8.11 5.54
1540563776 13.16 17.91 126.10 8.09 5.57
1540563777 14.06 17.75 126.39 8.18 5.47
1540563778 13.18 17.44 126.13 7.97 5.41
1540563780 12.41 17.31 125.73 8.03 5.38
1540563781 12.98 17.83 126.14 8.04 5.66
1540563782 12.79 18.09 126.26 8.00 5.66
1540563783 12.56 17.85 126.15 8.14 5.48
1540563785 12.67 17.91 126.28 8.09 5.64
1540563786 12.00 17.89 126.17 8.01 5.63
1540563787 13.74 17.94 126.12 8.23 5.62
1540563789 13.68 17.81 126.10 8.15 5.49
1540563790 12.15 17.94 126.07 8.15 5.60
1540563791 13.02 17.95 126.03 8.11 5.57
1540563792 12.65 18.20 126.17 8.09 5.57
1540563794 14.12 17.90 126.23 8.12 5.55
1540563795 12.58 17.91 126.15 8.16 5.58
1540563796 13.61 17.58 126.18 8.25 5.52
1540563797 13.92 18.01 126.23 8.22 5.60
1540563799 13.24 17.74 126.33 8.22 5.56
1540563800 12.98 17.62 126.08 8.25 5.45
1540563801 14.07 17.87 126.26 8.08 5.60
1540563803 12.93 18.08 126.32 8.14 5.66
1540563804 12.98 17.76 126.14 8.03 5.60
1540563805 12.34 18.21 125.95 8.09 5.69
1540563806 13.63 17.78 125.85 8.25 5.56
1540563808 12.68 17.91 126.12 8.25 5.59
1540563809 12.57 17.90 126.23 8.17 5.56
1540563810 12.93 17.53 126.07 8.01 5.44
1540563812 10.71 18.32 126.05 8.12 5.73
1540563813 13.43 18.04 126.22 8.07 5.64
1540563814 13.33 18.00 126.07 8.00 5.55
1540563815 14.04 17.74 126.03 7.98 5.50
1540563817 14.43 17.99 126.14 7.98 5.68
1540563818 14.99 17.80 126.37 8.10 5.48
1540563819 13.48 17.82 126.15 8.11 5.62
1540563820 14.53 17.84 126.22 7.99 5.52
1540563822 14.50 17.96 126.21 8.23 5.68
1540563823 12.28 17.77 125.52 8.00 5.61
1540563824 13.71 17.83 126.18 8.07 5.57
1540563826 14.19 18.13 126.26 7.98 5.73
1540563827 14.15 18.00 126.22 8.05 5.63
1540563828 13.99 18.01 126.20 8.01 5.63
1540563829 12.40 17.86 126.03 7.97 5.59
1540563831 14.04 18.05 126.18 8.15 5.62
1540563832 13.04 17.90 125.53 7.83 5.60
1540563833 13.54 17.90 125.72 8.11 5.63
1540563834 14.08 17.71 125.19 8.19 5.57
1540563836 14.27 17.78 125.22 8.19 5.55
1540563837 13.32 17.66 125.55 8.05 5.47
1540563838 12.31 17.61 125.78 8.00 5.44
1540563840 13.75 18.25 125.63 8.09 5.59
1540563841 13.42 17.56 126.15 8.05 5.45
1540563842 13.50 18.08 125.87 8.10 5.64
1540563843 13.54 17.54 126.20 8.23 5.44
1540563845 13.33 17.99 125.87 8.11 5.75
1540563846 11.93 17.85 125.90 8.09 5.63
1540563847 13.33 18.05 125.94 8.24 5.62
1540563848 13.95 17.88 125.87 7.87 5.54
1540563850 13.23 18.00 125.98 8.14 5.66
1540563851 14.29 17.68 125.35 8.14 5.52
1540563852 14.52 17.89 126.18 8.10 5.58
1540563854 13.51 17.77 125.64 7.99 5.53
1540563855 14.02 17.80 125.87 7.93 5.57
1540563856 13.79 17.83 126.22 8.09 5.63
1540563857 14.41 17.60 125.86 8.08 5.46
1540563859 13.86 17.61 126.39 8.11 5.50
1540563860 13.15 17.86 125.47 7.96 5.62
1540563861 13.20 17.97 125.47 8.04 5.68
1540563862 13.99 17.90 126.00 7.96 5.63
1540563864 12.41 18.10 126.15 7.95 5.69
1540563865 13.32 17.87 126.26 7.91 5.62
1540563866 13.34 18.04 126.37 7.98 5.68
1540563868 13.43 18.10 126.16 8.09 5.67
1540563869 13.71 18.01 126.24 7.94 5.64
1540563870 14.18 18.03 126.19 8.22 5.67
1540563871 13.36 18.01 126.14 8.09 5.63
1540563873 12.93 17.71 126.02 8.14 5.58
1540563874 13.02 17.98 126.30 7.84 5.62
1540563875 14.07 17.88 126.09 8.26 5.61
1540563877 14.03 17.78 126.03 8.16 5.58
1540563878 14.44 17.71 125.94 8.14 5.55
1540563879 13.93 17.91 126.05 7.88 5.58
1540563880 13.22 18.01 126.07 8.07 5.54
1540563882 13.20 18.24 126.00 8.09 5.68
1540563883 12.84 18.03 126.31 8.00 5.68
1540563884 13.32 18.04 126.14 8.09 5.63
1540563885 13.96 18.02 126.09 8.03 5.61
1540563887 12.83 18.03 126.15 7.91 5.64
1540563888 13.22 17.95 126.16 8.14 5.65
1540563889 13.67 17.81 125.97 7.92 5.56
1540563891 13.23 17.97 126.08 8.07 5.64
1540563892 14.02 17.81 126.41 8.12 5.57
1540563893 13.45 17.74 126.16 8.09 5.57
1540563894 13.64 17.74 126.02 7.97 5.54
1540563896 13.19 17.87 126.07 8.04 5.65
1540563897 13.45 17.66 126.11 8.07 5.52
1540563898 13.45 17.80 125.98 8.02 5.54
1540563899 13.29 17.79 126.13 8.14 5.58
1540563901 12.80 17.95 126.17 8.25 5.60
1540563902 13.43 17.90 126.09 8.12 5.53
1540563903 13.00 17.99 126.21 8.14 5.65
1540563905 13.15 17.89 126.08 8.02 5.57
1540563906 13.52 17.79 126.12 8.07 5.52
1540563907 12.62 18.12 126.18 8.10 5.73
1540563908 13.27 18.01 126.16 8.29 5.64
1540563910 13.34 17.91 126.48 7.78 5.54
1540563911 14.16 18.03 126.25 8.17 5.59
1540563912 13.62 17.90 126.42 7.94 5.52
1540563913 13.63 17.84 126.17 8.06 5.61
1540563915 14.49 17.96 126.57 7.88 5.53
1540563916 13.81 17.89 126.14 7.96 5.62
1540563917 13.50 17.84 126.12 8.13 5.55
1540563919 13.39 18.08 126.26 8.12 5.69
1540563920 13.38 17.85 126.03 7.90 5.57
1540563921 13.71 17.81 126.10 8.07 5.56
1540563922 13.08 18.01 126.29 8.02 5.73
1540563924 13.64 18.03 126.22 8.09 5.64
1540563925 14.21 17.90 126.22 8.05 5.57
1540563926 14.42 18.05 126.25 8.31 5.70
1540563927 13.51 17.89 126.18 7.89 5.51
1540563929 13.93 17.95 126.34 8.19 5.56
1540563930 14.17 17.84 126.24 8.06 5.57
1540563931 14.17 17.92 126.27 8.04 5.61
1540563933 14.08 17.81 126.20 8.15 5.51
1540563934 14.02 17.55 126.15 7.95 5.52
1540563935 13.61 17.74 126.06 8.06 5.48
1540563936 12.42 17.98 126.24 8.20 5.60
1540563938 12.56 17.94 126.16 7.88 5.61
1540563939 13.52 17.68 126.29 8.11 5.43
1540563940 10.76 18.20 126.32 8.17 5.76
1540563942 13.77 18.03 126.28 8.24 5.69
1540563943 11.55 17.90 125.63 7.95 5.65
1540563944 12.62 18.09 126.45 7.98 5.72
1540563945 13.93 17.99 126.32 8.13 5.65
1540563947 14.20 18.02 126.16 8.21 5.61
1540563948 12.94 17.99 126.20 8.08 5.61
1540563949 14.05 18.02 126.17 8.05 5.64
1540563950 13.68 17.92 126.54 8.06 5.59
1540563952 13.82 17.91 126.20 8.16 5.59
1540563953 13.55 17.89 126.58 8.23 5.56
1540563954 13.96 17.92 126.11 8.11 5.57
1540563956 14.10 17.87 126.48 8.11 5.56
1540563957 11.93 17.88 126.22 8.04 5.58
1540563958 13.43 17.93 126.50 8.01 5.67
1540563959 13.76 17.90 126.22 8.10 5.62
1540563961 14.55 17.97 126.14 8.38 5.65
1540563962 14.29 17.99 126.29 8.03 5.65
1540563963 13.34 17.73 125.84 8.05 5.50
1540563964 12.25 18.09 126.41 8.18 5.67
1540563966 13.53 17.90 125.91 8.11 5.59
1540563967 12.84 18.14 126.50 8.26 5.67
1540563968 13.70 17.79 125.72 8.00 5.55
1540563970 13.18 17.93 126.18 8.24 5.60
1540563971 13.37 17.91 126.41 8.13 5.57
1540563972 14.41 17.99 126.28 7.95 5.61
1540563973 13.21 17.79 126.49 8.22 5.49
1540563975 13.62 17.93 126.32 8.02 5.50
1540563976 13.32 17.90 126.20 7.99 5.56
1540563977 12.67 17.77 126.22 8.05 5.60
1540563978 14.19 17.90 126.25 8.08 5.51
1540563980 13.22 18.02 126.32 7.97 5.75
1540563981 13.30 18.03 126.65 8.14 5.66
1540563982 12.65 18.08 126.34 8.04 5.69
1540563984 14.43 17.87 125.80 8.21 5.59
1540563985 14.12 18.01 126.34 8.16 5.66
1540563986 13.10 17.76 126.31 8.00 5.51
1540563987 13.09 18.12 126.38 8.23 5.73
1540563989 13.13 17.98 126.50 8.13 5.55
1540563990 13.41 17.92 126.18 8.06 5.55
1540563991 13.38 17.79 126.54 8.04 5.56
1540563993 12.77 17.73 126.22 8.04 5.56
1540563994 13.01 17.49 126.24 8.04 5.54
1540563995 13.51 17.40 125.84 7.91 5.42
1540563996 13.59 17.70 125.99 8.21 5.47
1540563998 13.48 18.34 126.27 8.21 5.63
1540563999 14.13 17.97 126.16 8.19 5.65
1540564000 13.49 17.70 126.21 7.97 5.51
1540564001 13.10 17.96 126.08 8.10 5.62
1540564003 13.07 18.15 126.27 8.30 5.76
1540564004 11.78 18.07 126.15 8.06 5.67
1540564005 13.57 17.99 126.13 8.13 5.60
1540564007 12.63 17.90 126.19 8.15 5.54
1540564008 13.62 18.03 126.25 8.05 5.65
1540564009 13.65 17.93 126.12 7.96 5.67
1540564010 14.03 17.80 126.08 8.15 5.57
1540564012 14.04 17.80 126.15 8.09 5.50
1540564013 13.84 17.70 126.04 7.96 5.60
1540564014 13.71 17.81 126.25 8.12 5.41
1540564015 14.56 17.86 126.13 8.15 5.52
1540564017 14.09 18.04 126.16 8.05 5.67
1540564018 14.37 18.12 126.16 8.21 5.72
1540564019 13.57 17.94 126.15 8.13 5.65
1540564021 13.99 17.98 126.27 8.20 5.64
1540564022 13.82 17.84 125.54 8.05 5.59
1540564023 13.50 17.66 125.36 8.03 5.53
1540564024 13.40 17.98 126.00 8.07 5.62
1540564026 13.12 18.01 126.00 7.96 5.64
1540564027 13.69 17.85 126.01 7.93 5.53
1540564028 13.53 17.86 125.95 7.95 5.56
1540564029 14.26 17.89 126.11 8.11 5.56
1540564031 12.83 17.82 125.97 8.08 5.52
1540564032 13.66 17.65 126.15 8.00 5.47
1540564033 13.80 17.95 125.99 7.94 5.66
1540564035 13.34 17.84 126.05 8.08 5.48
1540564036 14.41 17.70 126.07 7.95 5.54
1540564037 13.36 18.05 126.30 8.06 5.68
1540564038 12.42 18.00 126.04 7.79 5.61
1540564040 13.68 18.00 126.48 8.10 5.62
1540564041 13.50 17.86 126.19 8.04 5.60
1540564042 13.45 17.92 125.59 8.16 5.68
1540564043 12.74 18.01 126.16 8.01 5.62
1540564045 14.21 18.03 126.41 8.19 5.66
1540564046 13.91 17.97 126.19 8.08 5.65
1540564047 12.96 18.03 126.51 7.93 5.68
1540564049 13.96 17.94 126.29 8.25 5.59
1540564050 13.88 18.02 126.44 8.15 5.64
1540564051 14.60 17.87 126.09 7.98 5.56
1540564052 12.84 17.58 126.41 8.08 5.39
1540564054 13.33 17.69 126.23 8.13 5.58
1540564055 13.12 17.89 126.16 8.09 5.52
1540564056 13.17 17.99 126.29 8.09 5.69
1540564058 12.50 17.92 126.12 8.01 5.54
1540564059 13.00 18.05 126.33 8.25 5.61
1540564060 13.75 17.88 125.60 8.18 5.61
1540564061 12.63 17.96 125.63 8.02 5.69
1540564063 12.87 17.87 126.20 8.13 5.65
1540564064 13.47 17.92 126.15 8.20 5.65
1540564065 12.63 17.65 125.56 7.82 5.47
1540564066 13.27 18.04 126.25 8.14 5.69
1540564068 14.23 17.87 126.43 7.98 5.60
1540564069 13.61 17.81 126.08 8.16 5.54
1540564070 13.89 17.84 126.21 8.13 5.54
1540564072 13.83 17.83 126.29 8.08 5.60
1540564073 14.40 17.79 126.20 8.04 5.55
1540564074 13.56 17.91 126.21 8.21 5.63
1540564075 13.15 17.76 126.51 8.10 5.50
1540564077 13.78 18.17 126.28 8.05 5.69
1540564078 13.24 17.96 126.18 7.97 5.59
1540564079 14.20 17.83 126.25 7.90 5.50
1540564080 14.48 18.04 126.51 7.93 5.64
1540564082 14.35 17.91 126.26 8.02 5.63
1540564083 14.10 17.90 125.29 8.17 5.63
1540564084 12.83 17.91 125.43 8.01 5.64
1540564086 13.00 17.94 126.26 8.01 5.63
1540564087 13.55 17.96 126.11 8.07 5.60
1540564088 13.79 17.88 126.50 8.10 5.55
1540564089 14.05 17.85 126.07 7.98 5.59
1540564091 13.37 17.71 125.53 8.07 5.48
1540564092 14.63 17.84 126.26 8.23 5.55
1540564093 13.56 17.75 126.41 7.84 5.49
1540564094 13.36 18.00 126.22 8.13 5.62
1540564096 13.63 17.98 126.18 7.90 5.74
1540564097 13.17 18.03 126.31 8.00 5.61
1540564098 13.21 17.87 126.39 8.09 5.55
1540564100 13.98 18.03 126.32 7.93 5.74
1540564101 14.21 18.09 126.33 8.19 5.59
1540564102 13.33 17.94 126.36 8.07 5.68
1540564103 14.47 18.03 126.58 8.01 5.67
1540564105 12.50 18.06 126.37 7.97 5.69
1540564106 12.63 18.09 126.56 7.87 5.63
1540564107 13.82 17.99 126.37 8.20 5.63
1540564108 13.98 17.80 126.49 8.10 5.58
1540564110 14.76 17.93 126.53 8.12 5.62
1540564111 13.16 17.78 126.52 8.10 5.51
1540564112 13.45 17.91 126.27 8.17 5.59
