2 0.01 70.50 0.56
64 24.16 126.05 0.64 1.62 0.01 1.62 0.01 75.24 0.60
1540407423 73.54 77.97 25.91 126.54 0.62 1.63 0.01 8.09 0.06 75.21 0.59
1540407424 76.19 80.56 26.15 126.49 0.64 1.63 0.01 1.63 0.01 74.71 0.59
1540407425 71.30 76.49 27.68 126.65 0.60 1.63 0.01 1.63 0.01 75.90 0.60
1540407427 69.35 76.46 32.20 126.52 0.60 1.63 0.01 1.63 0.01 74.83 0.59
1540407428 68.73 77.58 35.99 126.52 0.61 1.63 0.01 1.63 0.01 73.69 0.58
1540407429 77.44 81.34 24.88 126.49 0.64 1.63 0.01 1.63 0.01 71.04 0.56
1540407430 72.84 77.18 25.53 126.49 0.61 1.63 0.01 8.09 0.06 73.33 0.58
1540407432 77.72 82.19 26.72 126.56 0.65 1.63 0.01 8.09 0.06 76.00 0.60
1540407433 79.93 84.40 27.12 126.40 0.67 1.63 0.01 1.64 0.01 71.68 0.57
1540407434 68.31 74.63 30.05 126.39 0.59 1.63 0.01 11.31 0.09 74.45 0.59
1540407436 75.51 79.75 25.68 126.54 0.63 1.63 0.01 8.09 0.06 73.44 0.58
1540407437 78.69 80.98 19.13 126.49 0.64 1.63 0.01 8.09 0.06 73.74 0.58
1540407438 71.54 80.01 35.81 126.47 0.63 1.63 0.01 8.09 0.06 71.95 0.57
1540407439 79.37 80.91 15.75 126.42 0.64 1.63 0.01 1.63 0.01 72.40 0.57
1540407441 70.89 75.36 25.57 126.41 0.60 1.63 0.01 8.08 0.06 70.39 0.56
1540407442 70.65 77.27 31.29 126.44 0.61 1.63 0.01 1.63 0.01 70.84 0.56
1540407443 70.14 75.46 27.84 126.44 0.60 1.63 0.01 8.09 0.06 70.40 0.56
1540407445 72.35 78.04 29.27 126.40 0.62 1.63 0.01 1.63 0.01 73.82 0.58
1540407446 66.42 73.11 30.56 126.51 0.58 1.63 0.01 1.63 0.01 76.23 0.60
1540407447 69.19 75.68 30.67 126.54 0.60 1.63 0.01 1.63 0.01 71.61 0.57
1540407448 70.79 75.48 26.21 126.48 0.60 1.63 0.01 8.09 0.06 74.12 0.59
1540407450 73.30 79.75 31.41 126.40 0.63 1.63 0.01 1.63 0.01 71.39 0.56
1540407451 70.51 78.21 33.85 126.53 0.62 1.63 0.01 1.63 0.01 71.20 0.56
1540407452 69.29 75.57 30.16 126.50 0.60 1.63 0.01 1.63 0.01 76.73 0.61
1540407454 73.15 78.01 27.11 126.41 0.62 1.63 0.01 1.63 0.01 70.56 0.56
1540407455 72.97 79.72 32.10 126.47 0.63 1.63 0.01 1.63 0.01 73.15 0.58
1540407456 74.87 79.63 27.12 126.38 0.63 1.63 0.01 13.80 0.11 72.71 0.58
1540407457 73.66 77.18 23.07 126.37 0.61 1.63 0.01 1.63 0.01 69.62 0.55
1540407459 76.95 80.39 23.28 126.31 0.64 1.63 0.01 8.08 0.06 74.49 0.59
