 74.01 79.32 136.53 0.58 0.93
 74.44 80.46 136.40 0.59 0.93
 74.48 79.45 136.48 0.58 0.94
 72.51 79.40 136.38 0.58 0.91
 75.53 81.59 136.55 0.60 0.93
 71.98 78.21 136.43 0.57 0.92
 70.03 75.50 136.42 0.55 0.93
 75.25 81.03 136.63 0.59 0.93
 71.40 77.69 136.53 0.57 0.92
 74.67 80.98 136.59 0.59 0.92
 74.69 79.89 136.62 0.58 0.93
 75.97 81.53 136.42 0.60 0.93
 74.82 80.55 136.49 0.59 0.93
 73.06 79.51 136.41 0.58 0.92
 73.49 79.66 136.54 0.58 0.92
 76.16 83.03 136.45 0.61 0.92
 73.25 79.09 136.62 0.58 0.93
 74.14 80.22 136.47 0.59 0.92
 74.07 79.62 136.62 0.58 0.93
 71.84 78.35 136.69 0.57 0.92
 72.29 78.59 136.62 0.58 0.92
 75.29 80.79 136.54 0.59 0.93
 74.35 80.58 136.68 0.59 0.92
 71.99 78.06 136.48 0.57 0.92
 73.98 80.18 136.63 0.59 0.92
 72.07 78.52 136.47 0.58 0.92
 74.24 80.36 136.66 0.59 0.92
 75.72 80.82 136.59 0.59 0.94
 73.97 80.29 136.67 0.59 0.92
 73.92 79.83 136.49 0.58 0.93
 74.10 80.49 136.68 0.59 0.92
 73.88 79.98 136.44 0.59 0.92
 74.19 80.00 136.63 0.59 0.93
 70.86 77.28 136.45 0.57 0.92
 73.47 79.62 136.63 0.58 0.92
 73.75 80.58 136.51 0.59 0.92
 73.93 79.34 136.61 0.58 0.93
 73.11 79.29 136.51 0.58 0.92
 72.98 78.58 136.62 0.58 0.93
 71.61 78.45 136.66 0.57 0.91
 73.77 79.78 136.72 0.58 0.92
 71.75 78.14 136.47 0.57 0.92
 72.72 78.61 136.64 0.58 0.93
 72.30 78.74 136.52 0.58 0.92
 74.89 80.64 136.63 0.59 0.93
 74.66 80.35 136.59 0.59 0.93
 73.77 80.31 136.72 0.59 0.92
 75.49 80.82 136.58 0.59 0.93
 70.99 76.80 136.48 0.56 0.92
 73.15 79.17 136.49 0.58 0.92
 74.12 79.89 136.62 0.58 0.93
 73.64 79.48 136.52 0.58 0.93
 72.71 77.96 136.58 0.57 0.93
 73.03 78.41 136.58 0.57 0.93
 75.65 81.06 136.63 0.59 0.93
 73.69 80.09 136.60 0.59 0.92
 75.68 81.39 136.71 0.60 0.93
 73.73 79.24 136.55 0.58 0.93
 76.06 81.63 136.61 0.60 0.93
 74.16 81.24 136.56 0.59 0.91
 73.58 79.54 136.64 0.58 0.93
 73.61 79.57 136.52 0.58 0.93
 73.22 79.09 136.66 0.58 0.93
 72.94 79.32 136.57 0.58 0.92
 72.63 79.53 136.66 0.58 0.91
 71.77 78.20 136.63 0.57 0.92
 73.65 78.43 136.71 0.57 0.94
 73.95 80.30 136.49 0.59 0.92
 73.65 79.57 136.70 0.58 0.93
 74.16 79.76 136.52 0.58 0.93
 71.86 78.63 136.58 0.58 0.91
 74.28 80.02 136.64 0.59 0.93
 72.56 78.72 136.55 0.58 0.92
 75.77 82.31 136.59 0.60 0.92
 73.81 79.57 136.70 0.58 0.93
 73.76 79.78 136.53 0.58 0.92
 72.27 78.68 136.59 0.58 0.92
 74.87 81.33 136.56 0.60 0.92
 74.37 80.74 136.69 0.59 0.92
 73.19 79.58 136.56 0.58 0.92
 76.48 82.29 136.55 0.60 0.93
 74.29 80.50 136.70 0.59 0.92
 73.60 79.38 136.74 0.58 0.93
 73.30 79.25 136.55 0.58 0.92
 71.79 77.28 136.67 0.57 0.93
 73.06 79.34 136.67 0.58 0.92
 71.92 78.22 136.69 0.57 0.92
 73.07 79.00 136.68 0.58 0.92
 72.73 78.53 136.66 0.57 0.93
 71.69 78.03 136.44 0.57 0.92
 75.05 80.09 136.62 0.59 0.94
 73.79 79.50 136.59 0.58 0.93
 73.42 78.95 136.58 0.58 0.93
 72.13 78.78 136.51 0.58 0.92
 72.17 77.52 136.61 0.57 0.93
 73.63 79.52 136.59 0.58 0.93
 72.13 78.13 136.63 0.57 0.92
 74.20 80.88 136.72 0.59 0.92
 73.99 79.86 136.69 0.58 0.93
 73.95 80.29 136.64 0.59 0.92
 72.75 79.41 136.72 0.58 0.92
 74.20 80.15 136.72 0.59 0.93
 75.01 80.76 136.75 0.59 0.93
 72.64 78.30 136.55 0.57 0.93
 72.78 78.29 136.67 0.57 0.93
 74.01 80.34 136.59 0.59 0.92
 74.80 80.64 136.63 0.59 0.93
 74.09 79.51 136.58 0.58 0.93
 74.70 81.05 136.73 0.59 0.92
 72.73 79.19 136.61 0.58 0.92
 73.85 79.61 136.78 0.58 0.93
 72.72 78.87 136.73 0.58 0.92
 74.42 80.70 136.73 0.59 0.92
 75.41 81.16 136.59 0.59 0.93
 70.40 77.52 136.76 0.57 0.91
 74.42 80.61 136.73 0.59 0.92
 72.78 78.38 136.73 0.57 0.93
 71.99 78.40 136.67 0.57 0.92
 73.51 79.66 136.73 0.58 0.92
 73.21 78.28 136.68 0.57 0.94
 73.34 79.24 136.77 0.58 0.93
 74.73 80.13 136.79 0.59 0.93
 74.45 81.09 136.63 0.59 0.92
 73.10 78.66 136.56 0.58 0.93
 74.52 80.66 136.70 0.59 0.92
 74.22 80.81 136.74 0.59 0.92
 74.24 79.72 136.65 0.58 0.93
 71.99 78.00 136.52 0.57 0.92
 73.20 79.72 136.78 0.58 0.92
 73.93 80.14 136.74 0.59 0.92
 74.20 80.66 136.69 0.59 0.92
 74.37 79.88 136.54 0.59 0.93
 76.54 82.73 136.68 0.61 0.93
 73.09 79.91 136.70 0.58 0.91
 75.37 80.53 136.62 0.59 0.94
 73.24 79.47 136.69 0.58 0.92
 74.28 80.14 136.68 0.59 0.93
 72.47 78.65 136.53 0.58 0.92
 74.51 80.75 136.73 0.59 0.92
 74.26 80.47 136.51 0.59 0.92
 74.49 80.37 136.67 0.59 0.93
 74.10 79.98 136.57 0.59 0.93
 73.52 79.96 136.72 0.58 0.92
 72.14 78.38 136.74 0.57 0.92
 72.63 78.43 136.70 0.57 0.93
 73.01 78.60 136.76 0.57 0.93
 74.32 81.05 136.70 0.59 0.92
 75.30 81.96 136.56 0.60 0.92
 74.36 80.62 136.61 0.59 0.92
 74.03 80.09 136.80 0.59 0.92
 75.52 80.97 136.71 0.59 0.93
 72.98 78.76 136.53 0.58 0.93
 73.50 80.45 136.54 0.59 0.91
 75.32 82.02 136.64 0.60 0.92
 72.52 78.85 136.72 0.58 0.92
 73.76 81.63 136.77 0.60 0.90
 76.29 81.27 136.74 0.59 0.94
 73.40 79.82 136.62 0.58 0.92
 73.82 79.66 136.68 0.58 0.93
 71.46 78.65 136.55 0.58 0.91
 73.75 79.46 136.80 0.58 0.93
 72.98 78.84 136.56 0.58 0.93
 73.81 79.88 136.72 0.58 0.92
 73.95 80.91 136.62 0.59 0.91
 75.67 80.73 136.78 0.59 0.94
 73.90 79.63 136.62 0.58 0.93
 72.10 78.23 136.64 0.57 0.92
 73.79 80.29 136.53 0.59 0.92
 73.26 78.68 136.60 0.58 0.93
 72.71 79.38 136.60 0.58 0.92
 74.04 78.82 136.66 0.58 0.94
 73.49 79.70 136.62 0.58 0.92
 72.31 78.65 136.63 0.58 0.92
 74.32 80.11 136.63 0.59 0.93
 74.80 80.92 136.73 0.59 0.92
 74.57 79.93 136.60 0.59 0.93
 73.79 80.23 136.59 0.59 0.92
 73.20 79.33 136.61 0.58 0.92
 74.01 80.10 136.76 0.59 0.92
 71.85 78.15 136.55 0.57 0.92
 74.78 80.56 136.57 0.59 0.93
 73.71 79.47 136.70 0.58 0.93
 73.82 79.50 136.79 0.58 0.93
 72.01 78.17 136.71 0.57 0.92
 72.51 78.30 136.70 0.57 0.93
 73.67 79.15 136.66 0.58 0.93
 73.99 79.11 136.68 0.58 0.94
 72.83 78.79 136.65 0.58 0.92
 76.30 81.83 136.77 0.60 0.93
 74.50 81.00 136.45 0.59 0.92
 73.22 79.26 136.63 0.58 0.92
 72.23 78.35 136.58 0.57 0.92
 72.95 79.44 136.61 0.58 0.92
 74.61 80.26 136.59 0.59 0.93
 74.01 79.61 136.65 0.58 0.93
 73.45 79.55 136.49 0.58 0.92
 73.95 79.26 136.69 0.58 0.93
 73.20 80.07 136.48 0.59 0.91
 72.34 76.90 136.59 0.56 0.94
 74.29 80.15 136.54 0.59 0.93
 72.13 78.01 136.54 0.57 0.92
 74.03 80.12 136.65 0.59 0.92
 73.67 79.55 136.59 0.58 0.93
 75.55 81.40 136.63 0.60 0.93
 73.88 80.10 136.68 0.59 0.92
 73.92 79.71 136.59 0.58 0.93
 73.98 79.96 136.57 0.59 0.93
 74.81 80.29 136.47 0.59 0.93
 73.74 79.24 136.59 0.58 0.93
 72.21 78.86 136.57 0.58 0.92
 73.44 79.89 136.60 0.58 0.92
 74.30 81.08 136.60 0.59 0.92
 71.24 77.13 136.61 0.56 0.92
 73.08 79.24 136.65 0.58 0.92
 74.23 80.95 136.72 0.59 0.92
 74.76 80.48 136.50 0.59 0.93
 75.74 81.12 136.67 0.59 0.93
 73.17 79.25 136.44 0.58 0.92
 73.67 79.62 136.55 0.58 0.93
 72.37 79.36 136.51 0.58 0.91
 75.67 80.99 136.56 0.59 0.93
 73.12 79.34 136.45 0.58 0.92
 75.89 81.84 136.52 0.60 0.93
 72.35 79.29 136.56 0.58 0.91
 74.09 80.31 136.61 0.59 0.92
 75.51 81.74 136.61 0.60 0.92
 74.40 79.91 136.63 0.58 0.93
 73.48 79.30 136.54 0.58 0.93
 75.54 81.58 136.69 0.60 0.93
 74.04 80.37 136.64 0.59 0.92
 74.15 80.51 136.60 0.59 0.92
 72.79 79.46 136.63 0.58 0.92
 74.57 79.80 136.66 0.58 0.93
 73.59 79.42 136.51 0.58 0.93
 71.91 78.46 136.61 0.57 0.92
 76.69 81.98 136.53 0.60 0.94
 73.17 79.26 136.63 0.58 0.92
 71.68 78.42 136.47 0.57 0.91
 74.51 80.02 136.67 0.59 0.93
 72.57 78.42 136.46 0.57 0.93
 74.50 79.40 136.54 0.58 0.94
 73.98 80.37 136.49 0.59 0.92
 72.60 78.70 136.64 0.58 0.92
 71.64 78.59 136.44 0.58 0.91
 71.47 77.48 136.52 0.57 0.92
 72.18 78.34 136.47 0.57 0.92
 74.10 80.25 136.62 0.59 0.92
 72.11 78.43 136.63 0.57 0.92
 73.96 80.01 136.65 0.59 0.92
 73.83 79.75 136.52 0.58 0.93
 73.70 80.04 136.71 0.59 0.92
 72.73 80.07 136.58 0.59 0.91
 72.98 79.49 136.57 0.58 0.92
 70.96 77.98 136.72 0.57 0.91
 73.19 79.02 136.61 0.58 0.93
 74.45 81.68 136.50 0.60 0.91
 73.59 79.71 136.66 0.58 0.92
 72.80 79.39 136.55 0.58 0.92
 75.11 81.06 136.63 0.59 0.93
 74.10 80.30 136.50 0.59 0.92
 72.68 79.92 136.65 0.58 0.91
 72.45 78.77 136.47 0.58 0.92
 75.10 81.30 136.71 0.59 0.92
 72.22 77.98 136.66 0.57 0.93
 74.72 80.73 136.62 0.59 0.93
 74.03 79.72 136.45 0.58 0.93
 75.02 81.29 136.69 0.59 0.92
 74.79 80.24 136.68 0.59 0.93
 74.35 79.64 136.65 0.58 0.93
 71.84 77.92 136.58 0.57 0.92
 72.78 78.81 136.68 0.58 0.92
 71.70 78.59 136.64 0.58 0.91
 75.70 81.43 136.62 0.60 0.93
 74.62 79.81 136.56 0.58 0.93
 73.11 78.90 136.67 0.58 0.93
 73.89 79.09 136.46 0.58 0.93
 73.85 79.69 136.64 0.58 0.93
 73.88 79.76 136.70 0.58 0.93
 74.32 80.14 136.71 0.59 0.93
 73.89 79.76 135.91 0.59 0.93
 73.34 79.24 136.60 0.58 0.93
 74.69 80.60 136.55 0.59 0.93
 72.31 79.34 136.65 0.58 0.91
 74.85 80.86 136.51 0.59 0.93
 73.34 78.73 136.70 0.58 0.93
 72.58 79.32 136.60 0.58 0.91
 74.68 80.58 136.70 0.59 0.93
 73.03 79.10 136.71 0.58 0.92
 76.12 81.61 136.70 0.60 0.93
 74.74 81.12 136.56 0.59 0.92
 71.57 77.93 136.66 0.57 0.92
 72.60 78.64 136.63 0.58 0.92
 74.06 80.14 136.67 0.59 0.92
 71.87 77.99 136.72 0.57 0.92
 75.34 80.51 136.82 0.59 0.94
 75.20 80.97 136.55 0.59 0.93
 73.63 79.16 136.64 0.58 0.93
 73.10 78.61 136.62 0.58 0.93
 73.97 80.06 136.73 0.59 0.92
 72.50 78.59 136.74 0.57 0.92
 71.45 77.35 136.68 0.57 0.92
 73.84 79.82 136.79 0.58 0.93
 74.47 80.38 136.67 0.59 0.93
 73.11 79.22 136.53 0.58 0.92
 72.71 79.06 136.65 0.58 0.92
 72.79 78.37 136.59 0.57 0.93
 74.13 79.60 136.67 0.58 0.93
 74.74 80.24 136.62 0.59 0.93
 74.28 79.56 136.67 0.58 0.93
 73.66 79.32 136.69 0.58 0.93
 75.29 81.62 136.64 0.60 0.92
 73.54 79.71 136.51 0.58 0.92
 72.59 78.88 136.69 0.58 0.92
 71.46 77.89 136.75 0.57 0.92
 74.02 79.76 136.69 0.58 0.93
 72.84 79.02 136.74 0.58 0.92
 75.53 81.84 136.72 0.60 0.92
 73.29 78.79 136.66 0.58 0.93
 73.26 79.19 136.75 0.58 0.93
 74.14 80.62 136.60 0.59 0.92
 71.81 77.24 136.66 0.57 0.93
 73.31 79.49 136.61 0.58 0.92
 75.94 81.09 136.67 0.59 0.94
 73.00 79.64 136.77 0.58 0.92
 75.30 80.78 136.58 0.59 0.93
 74.33 80.14 136.69 0.59 0.93
 71.76 78.78 136.61 0.58 0.91
 73.20 79.29 136.76 0.58 0.92
 74.54 79.86 136.77 0.58 0.93
 73.90 79.23 136.65 0.58 0.93
 72.05 79.02 136.46 0.58 0.91
 72.23 78.41 136.66 0.57 0.92
 73.59 79.22 136.54 0.58 0.93
 75.40 80.69 136.52 0.59 0.93
 72.57 78.64 136.54 0.58 0.92
 74.24 80.48 136.50 0.59 0.92
 72.77 79.15 136.49 0.58 0.92
 72.16 78.33 136.49 0.57 0.92
 74.09 79.88 136.61 0.58 0.93
 76.19 82.06 136.40 0.60 0.93
 73.76 80.79 136.59 0.59 0.91
 73.08 79.14 136.61 0.58 0.92
 74.07 80.01 136.64 0.59 0.93
 72.25 78.81 136.49 0.58 0.92
 73.15 78.80 136.50 0.58 0.93
 72.53 79.30 136.60 0.58 0.91
 74.66 80.07 136.61 0.59 0.93
 74.28 80.13 136.50 0.59 0.93
 74.73 80.03 136.56 0.59 0.93
 71.96 77.78 136.47 0.57 0.93
 73.45 79.12 136.55 0.58 0.93
 74.37 80.97 136.63 0.59 0.92
 73.81 79.78 136.59 0.58 0.93
 72.04 78.69 136.63 0.58 0.92
 74.57 80.19 136.62 0.59 0.93
 73.34 79.83 136.51 0.58 0.92
 73.34 79.36 136.56 0.58 0.92
 74.48 80.18 136.51 0.59 0.93
 73.70 78.98 136.68 0.58 0.93
 76.27 81.86 136.50 0.60 0.93
 71.64 78.77 136.51 0.58 0.91
 74.48 81.83 136.64 0.60 0.91
 75.65 81.49 136.57 0.60 0.93
 75.19 81.13 136.65 0.59 0.93
 74.44 80.50 136.58 0.59 0.92
 73.55 78.77 136.62 0.58 0.93
 73.80 79.51 136.63 0.58 0.93
 75.67 81.50 136.70 0.60 0.93
 71.34 77.95 136.70 0.57 0.92
 73.16 79.01 136.46 0.58 0.93
 74.31 80.78 136.58 0.59 0.92
 73.86 80.17 136.75 0.59 0.92
 75.59 82.01 136.53 0.60 0.92
 71.90 78.74 136.59 0.58 0.91
 74.81 80.72 136.63 0.59 0.93
 73.64 79.34 136.63 0.58 0.93
 74.56 80.36 136.65 0.59 0.93
 71.95 77.76 136.67 0.57 0.93
 76.62 81.94 136.64 0.60 0.94
 73.89 80.07 136.42 0.59 0.92
 73.34 78.97 136.61 0.58 0.93
 72.61 79.79 136.59 0.58 0.91
 73.43 79.20 136.55 0.58 0.93
 69.96 77.02 136.01 0.57 0.91
 75.69 80.82 136.59 0.59 0.94
 73.44 79.59 136.56 0.58 0.92
 74.75 80.56 136.64 0.59 0.93
 75.67 81.93 136.65 0.60 0.92
 75.87 81.43 136.56 0.60 0.93
 73.97 80.62 136.42 0.59 0.92
 73.44 79.42 136.58 0.58 0.92
 72.81 79.11 136.60 0.58 0.92
 72.91 78.34 136.62 0.57 0.93
 73.90 79.79 136.63 0.58 0.93
 75.61 80.59 136.63 0.59 0.94
 72.88 79.41 136.60 0.58 0.92
 72.03 77.87 136.59 0.57 0.93
 72.01 78.10 136.59 0.57 0.92
 73.62 79.67 136.67 0.58 0.92
 76.26 82.23 136.52 0.60 0.93
 72.90 79.19 136.56 0.58 0.92
 74.07 80.18 136.63 0.59 0.92
 71.04 77.26 136.65 0.57 0.92
 73.06 79.30 136.66 0.58 0.92
 74.91 80.66 136.57 0.59 0.93
 73.43 79.36 136.67 0.58 0.93
 73.30 79.72 136.69 0.58 0.92
 74.47 80.37 136.66 0.59 0.93
 72.73 78.22 136.67 0.57 0.93
 74.01 79.19 136.49 0.58 0.93
 74.06 80.54 136.70 0.59 0.92
 75.11 81.14 136.52 0.59 0.93
 75.19 81.38 136.70 0.60 0.92
 74.04 79.68 136.70 0.58 0.93
 75.32 80.87 136.64 0.59 0.93
 72.00 78.16 136.75 0.57 0.92
 76.09 81.36 136.71 0.60 0.94
 72.98 78.81 135.84 0.58 0.93
 74.28 80.08 136.62 0.59 0.93
 74.62 80.68 136.53 0.59 0.92
 74.11 80.35 136.66 0.59 0.92
 76.20 81.48 136.62 0.60 0.94
 76.89 82.88 136.62 0.61 0.93
 72.99 79.78 136.58 0.58 0.91
 75.08 80.77 136.53 0.59 0.93
 71.27 77.51 136.55 0.57 0.92
 71.96 77.82 136.63 0.57 0.92
 73.12 78.95 136.62 0.58 0.93
 73.80 79.69 136.67 0.58 0.93
 73.17 79.99 136.49 0.59 0.91
 73.53 79.42 136.58 0.58 0.93
 73.66 79.54 136.62 0.58 0.93
 73.84 79.38 136.66 0.58 0.93
 72.03 78.56 136.51 0.58 0.92
 73.85 79.89 136.61 0.58 0.92
 74.47 81.17 136.55 0.59 0.92
 72.74 78.97 136.65 0.58 0.92
 73.62 79.30 136.68 0.58 0.93
 73.86 79.75 136.64 0.58 0.93
 74.22 80.77 136.71 0.59 0.92
 75.38 80.96 136.64 0.59 0.93
 74.66 80.73 136.76 0.59 0.92
 74.20 79.54 136.67 0.58 0.93
 75.82 81.39 136.64 0.60 0.93
 74.91 80.43 136.60 0.59 0.93
 74.74 81.00 136.53 0.59 0.92
 74.26 79.67 136.56 0.58 0.93
 74.01 80.87 136.68 0.59 0.92
 73.86 79.43 136.59 0.58 0.93
 74.32 80.13 136.69 0.59 0.93
 75.25 81.41 136.65 0.60 0.92
 75.77 81.45 136.54 0.60 0.93
 72.11 78.18 136.58 0.57 0.92
 73.80 79.83 136.48 0.58 0.92
 72.72 78.73 136.55 0.58 0.92
 72.09 78.57 136.54 0.58 0.92
 75.21 80.94 136.68 0.59 0.93
 76.19 82.17 136.59 0.60 0.93
 77.37 83.17 136.65 0.61 0.93
 74.12 80.02 136.50 0.59 0.93
 72.77 79.42 136.62 0.58 0.92
 73.92 79.92 136.49 0.59 0.92
 73.56 79.98 136.56 0.59 0.92
 73.55 79.67 136.66 0.58 0.92
 73.81 79.92 136.61 0.59 0.92
 74.57 80.58 136.72 0.59 0.93
 72.57 78.70 136.58 0.58 0.92
 73.88 79.53 136.63 0.58 0.93
 76.71 82.10 136.59 0.60 0.93
 72.76 79.43 136.46 0.58 0.92
 73.07 79.22 136.46 0.58 0.92
 74.59 80.66 136.39 0.59 0.92
 73.36 79.29 136.64 0.58 0.93
 73.59 79.84 136.64 0.58 0.92
 73.52 79.21 136.57 0.58 0.93
 70.75 77.34 135.87 0.57 0.91
 73.44 79.67 136.59 0.58 0.92
 73.42 79.22 136.71 0.58 0.93
 73.43 79.65 136.53 0.58 0.92
 72.26 78.60 136.65 0.58 0.92
 74.65 80.60 136.59 0.59 0.93
 72.33 78.85 136.56 0.58 0.92
 73.31 79.22 136.58 0.58 0.93
 74.27 80.31 136.52 0.59 0.92
 71.98 78.03 136.62 0.57 0.92
 71.89 78.26 136.70 0.57 0.92
 74.75 79.87 136.62 0.58 0.94
 73.82 79.87 136.60 0.58 0.92
 75.00 80.87 136.66 0.59 0.93
 71.62 78.07 136.69 0.57 0.92
 73.78 79.91 136.70 0.58 0.92
 72.95 79.08 136.61 0.58 0.92
 72.44 79.42 136.67 0.58 0.91
 74.54 80.74 136.59 0.59 0.92
 74.02 80.34 136.60 0.59 0.92
 73.36 79.55 136.65 0.58 0.92
 74.46 80.37 136.67 0.59 0.93
 74.54 81.23 136.54 0.59 0.92
 74.60 80.21 136.66 0.59 0.93
 73.18 79.11 136.53 0.58 0.93
 74.27 80.21 136.57 0.59 0.93
 71.82 77.88 136.59 0.57 0.92
 75.02 80.55 136.51 0.59 0.93
 73.20 78.70 136.58 0.58 0.93
 72.70 78.58 136.61 0.58 0.93
 73.08 79.74 136.73 0.58 0.92
 74.49 80.51 136.69 0.59 0.93
 73.13 78.47 136.70 0.57 0.93
 76.13 81.48 136.66 0.60 0.93
 73.70 80.25 136.73 0.59 0.92
 72.65 78.54 136.67 0.57 0.92
 72.47 79.11 136.69 0.58 0.92
 71.30 77.48 136.67 0.57 0.92
 73.28 78.71 136.63 0.58 0.93
 75.09 81.37 136.76 0.59 0.92
 72.50 79.05 136.57 0.58 0.92
 72.54 78.36 136.69 0.57 0.93
 72.30 78.39 136.57 0.57 0.92
 75.44 80.77 136.67 0.59 0.93
 70.99 77.72 136.56 0.57 0.91
 73.91 80.01 136.67 0.59 0.92
 73.89 80.25 136.59 0.59 0.92
 73.41 80.47 136.69 0.59 0.91
 76.96 82.54 136.48 0.60 0.93
 73.29 79.04 136.55 0.58 0.93
 73.86 79.96 136.70 0.58 0.92
 70.78 77.29 136.57 0.57 0.92
 74.30 80.19 136.50 0.59 0.93
 73.94 79.90 136.60 0.58 0.93
 71.71 77.77 136.69 0.57 0.92
 74.48 79.31 136.61 0.58 0.94
 73.61 79.56 136.65 0.58 0.93
 73.57 79.98 136.59 0.59 0.92
 73.27 79.10 136.65 0.58 0.93
 74.59 80.12 136.62 0.59 0.93
 74.40 80.10 136.62 0.59 0.93
 73.40 79.73 136.65 0.58 0.92
 76.16 82.49 136.68 0.60 0.92
 72.85 78.92 136.60 0.58 0.92
 72.38 78.64 136.64 0.58 0.92
 73.21 78.73 136.64 0.58 0.93
 75.19 80.92 136.68 0.59 0.93
 73.05 79.17 136.57 0.58 0.92
 74.83 80.45 136.64 0.59 0.93
 73.41 78.89 136.58 0.58 0.93
 75.05 80.78 136.52 0.59 0.93
 75.66 81.81 136.71 0.60 0.92
 74.52 80.69 136.50 0.59 0.92
 72.56 78.89 136.53 0.58 0.92
 72.10 78.13 136.57 0.57 0.92
 73.06 78.77 136.62 0.58 0.93
 73.72 80.06 136.61 0.59 0.92
 73.88 79.84 136.62 0.58 0.93
 74.73 80.43 136.42 0.59 0.93
 73.86 80.09 136.65 0.59 0.92
 73.36 79.58 136.55 0.58 0.92
 70.70 76.75 136.49 0.56 0.92
 74.43 79.93 136.61 0.59 0.93
 72.95 77.84 136.58 0.57 0.94
 72.21 78.75 136.65 0.58 0.92
 74.48 79.72 136.67 0.58 0.93
 73.66 79.30 136.69 0.58 0.93
 76.40 82.33 136.63 0.60 0.93
 76.87 83.17 136.49 0.61 0.92
 72.20 78.57 136.61 0.58 0.92
 74.28 79.72 136.59 0.58 0.93
 74.04 80.34 136.61 0.59 0.92
 74.30 80.06 136.74 0.59 0.93
 73.28 79.22 136.56 0.58 0.93
 73.41 79.37 136.49 0.58 0.92
 74.14 79.86 136.63 0.58 0.93
 73.73 79.86 136.67 0.58 0.92
 75.54 80.86 136.67 0.59 0.93
 73.37 79.75 136.52 0.58 0.92
 72.16 77.93 136.46 0.57 0.93
 71.10 77.36 136.62 0.57 0.92
 74.53 80.28 136.56 0.59 0.93
 73.14 79.27 136.65 0.58 0.92
 74.38 79.87 136.57 0.58 0.93
 70.33 77.88 136.62 0.57 0.90
 72.14 77.24 136.56 0.57 0.93
 72.61 78.30 136.50 0.57 0.93
 75.68 80.56 136.59 0.59 0.94
 73.69 80.24 136.56 0.59 0.92
 72.32 78.35 136.58 0.57 0.92
 72.79 78.79 136.67 0.58 0.92
 72.69 77.90 136.65 0.57 0.93
 72.17 78.01 136.51 0.57 0.93
 72.86 79.10 136.54 0.58 0.92
 74.47 81.34 136.72 0.59 0.92
 73.40 79.64 136.66 0.58 0.92
 73.27 79.22 136.54 0.58 0.92
 76.11 81.23 136.53 0.59 0.94
 73.08 79.73 136.49 0.58 0.92
 74.50 80.86 136.76 0.59 0.92
 74.04 80.40 136.65 0.59 0.92
 74.73 80.04 136.54 0.59 0.93
 73.90 80.01 136.48 0.59 0.92
 75.62 81.65 136.64 0.60 0.93
 73.61 80.52 136.57 0.59 0.91
 72.87 79.20 136.63 0.58 0.92
 71.13 76.82 136.59 0.56 0.93
 72.00 77.75 136.54 0.57 0.93
 72.36 78.82 136.54 0.58 0.92
 72.86 78.80 136.59 0.58 0.92
 74.68 80.39 136.65 0.59 0.93
 72.88 78.34 136.65 0.57 0.93
 74.16 80.27 136.59 0.59 0.92
 70.96 77.13 136.57 0.56 0.92
 75.18 81.74 136.53 0.60 0.92
 72.75 78.79 136.73 0.58 0.92
 74.72 80.56 136.48 0.59 0.93
 75.30 80.66 136.66 0.59 0.93
 73.14 79.68 136.72 0.58 0.92
 74.79 81.03 136.75 0.59 0.92
 74.31 79.99 136.75 0.58 0.93
 74.42 81.08 136.71 0.59 0.92
 73.10 79.13 136.66 0.58 0.92
 72.74 78.70 136.66 0.58 0.92
 70.10 77.08 136.65 0.56 0.91
 73.92 80.59 136.68 0.59 0.92
 74.00 79.23 136.55 0.58 0.93
 72.74 77.63 136.70 0.57 0.94
 72.01 78.86 136.65 0.58 0.91
 72.90 78.56 136.55 0.58 0.93
 73.58 80.09 136.53 0.59 0.92
 75.20 81.23 136.69 0.59 0.93
 74.73 80.37 136.63 0.59 0.93
 73.76 79.93 136.66 0.58 0.92
 71.49 78.57 136.54 0.58 0.91
 74.36 80.56 136.68 0.59 0.92
 73.29 79.63 136.70 0.58 0.92
 71.94 77.87 136.73 0.57 0.92
 74.10 80.23 136.63 0.59 0.92
 74.05 79.48 136.73 0.58 0.93
 75.04 80.58 136.62 0.59 0.93
 73.96 79.94 136.70 0.58 0.93
 72.12 77.80 136.52 0.57 0.93
 73.07 79.30 136.75 0.58 0.92
 74.46 80.34 136.57 0.59 0.93
 74.23 81.28 136.77 0.59 0.91
 74.54 80.80 136.58 0.59 0.92
 71.17 77.88 136.57 0.57 0.91
 75.67 81.43 136.55 0.60 0.93
 74.11 79.48 136.67 0.58 0.93
 73.62 79.96 136.68 0.59 0.92
 75.87 81.63 136.70 0.60 0.93
 71.42 76.95 136.46 0.56 0.93
 73.57 79.75 136.72 0.58 0.92
 70.02 76.10 136.64 0.56 0.92
 73.76 79.21 136.69 0.58 0.93
 73.24 79.05 136.58 0.58 0.93
 73.75 79.22 136.63 0.58 0.93
 74.84 81.26 136.60 0.59 0.92
 73.34 79.61 136.80 0.58 0.92
 73.33 78.79 136.49 0.58 0.93
 72.68 78.69 136.68 0.58 0.92
 73.00 79.02 136.63 0.58 0.92
 74.26 80.03 136.75 0.59 0.93
 74.15 79.98 136.73 0.58 0.93
 72.35 78.72 136.76 0.58 0.92
 73.59 79.99 136.68 0.59 0.92
 72.88 79.17 136.73 0.58 0.92
 73.47 79.68 136.72 0.58 0.92
 74.48 79.83 136.66 0.58 0.93
 74.73 80.85 136.66 0.59 0.92
